slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5597088_20250707,Javier Báez,DET,RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058907,5597088,False,False
PP_5597091_20250707,Javier Báez,DET,Total Bases,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058919,5597091,False,False
PP_5599902_20250707,Javier Báez,DET,Stolen Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058926,5599902,False,False
PP_5599452_20250707,Javier Báez,DET,Singles,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058930,5599452,False,False
PP_5597090_20250707,Javier Báez,DET,Total Bases,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058934,5597090,False,False
PP_5598471_20250707,Javier Báez,DET,Doubles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058940,5598471,False,False
PP_5599467_20250707,Javier Báez,DET,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058944,5599467,False,False
PP_5597087_20250707,Javier Báez,DET,RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058947,5597087,False,False
PP_5599468_20250707,Javier Báez,DET,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058953,5599468,False,False
PP_5597084_20250707,Javier Báez,DET,Hits,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058956,5597084,False,False
PP_5598472_20250707,Javier Báez,DET,Singles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058960,5598472,False,False
PP_5597085_20250707,Javier Báez,DET,Hits,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058964,5597085,False,False
PP_5599466_20250707,Javier Báez,DET,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058968,5599466,False,False
PP_5599453_20250707,Javier Báez,DET,Total Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058972,5599453,False,False
PP_5597089_20250707,Javier Báez,DET,Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058976,5597089,False,False
PP_5597086_20250707,Javier Báez,DET,Home Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058980,5597086,False,False
PP_5595120_20250707,Yandy Díaz,TB,Total Bases,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058984,5595120,False,False
PP_5595638_20250707,Yandy Díaz,TB,Walks,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058988,5595638,False,False
PP_5593907_20250707,Yandy Díaz,TB,Hits,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058992,5593907,False,False
PP_5596003_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058995,5596003,False,False
PP_5595755_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.058998,5595755,False,False
PP_5595116_20250707,Yandy Díaz,TB,Hits,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059002,5595116,False,False
PP_5595756_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059006,5595756,False,False
PP_5595121_20250707,Yandy Díaz,TB,Total Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059009,5595121,False,False
PP_5595119_20250707,Yandy Díaz,TB,Total Bases,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059012,5595119,False,False
PP_5595117_20250707,Yandy Díaz,TB,Hits,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059017,5595117,False,False
PP_5595632_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059021,5595632,False,False
PP_5595634_20250707,Yandy Díaz,TB,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059025,5595634,False,False
PP_5593908_20250707,Yandy Díaz,TB,Home Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059029,5593908,False,False
PP_5595631_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059033,5595631,False,False
PP_5595637_20250707,Yandy Díaz,TB,Singles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059036,5595637,False,False
PP_5595633_20250707,Yandy Díaz,TB,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059040,5595633,False,False
PP_5595630_20250707,Yandy Díaz,TB,Doubles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059043,5595630,False,False
PP_5595118_20250707,Yandy Díaz,TB,RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059047,5595118,False,False
PP_5595635_20250707,Yandy Díaz,TB,Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059050,5595635,False,False
PP_5595636_20250707,Yandy Díaz,TB,Runs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059055,5595636,False,False
PP_5598751_20250707,Yandy Díaz,TB,Singles,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059059,5598751,False,False
PP_5593910_20250707,Yandy Díaz,TB,Total Bases,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059062,5593910,False,False
PP_5596004_20250707,Yandy Díaz,TB,Singles,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059066,5596004,False,False
PP_5593909_20250707,Yandy Díaz,TB,RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059069,5593909,False,False
PP_5595593_20250707,Riley Greene,DET,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059073,5595593,False,False
PP_5595600_20250707,Riley Greene,DET,Walks,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059077,5595600,False,False
PP_5595941_20250707,Riley Greene,DET,Runs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059080,5595941,False,False
PP_5595592_20250707,Riley Greene,DET,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059084,5595592,False,False
PP_5595101_20250707,Riley Greene,DET,Total Bases,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059087,5595101,False,False
PP_5595591_20250707,Riley Greene,DET,Doubles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059092,5595591,False,False
PP_5595994_20250707,Riley Greene,DET,Singles,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059096,5595994,False,False
PP_5593150_20250707,Riley Greene,DET,RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059100,5593150,False,False
PP_5595100_20250707,Riley Greene,DET,Hits,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059103,5595100,False,False
PP_5593355_20250707,Riley Greene,DET,Total Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059107,5593355,False,False
PP_5595916_20250707,Riley Greene,DET,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059110,5595916,False,False
PP_5593353_20250707,Riley Greene,DET,Home Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059113,5593353,False,False
PP_5595599_20250707,Riley Greene,DET,Singles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059118,5595599,False,False
PP_5595594_20250707,Riley Greene,DET,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059122,5595594,False,False
PP_5595596_20250707,Riley Greene,DET,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059126,5595596,False,False
PP_5595751_20250707,Riley Greene,DET,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059130,5595751,False,False
PP_5595595_20250707,Riley Greene,DET,Hitter Strikeouts,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059133,5595595,False,False
PP_5595598_20250707,Riley Greene,DET,Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059137,5595598,False,False
PP_5595597_20250707,Riley Greene,DET,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:29:57.059140,5595597,False,False
