slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5473141_20250626,Grant Holmes,ATL,Pitcher Strikeouts,5.5,,,-110,-110,2025-06-26T19:10:00-04:00,75243,,,prizepicks,2025-06-26T12:56:54.852805,5473141,False,True
PP_5469931_20250626,Freddie Freeman,LAD,Total Bases,2.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852816,5469931,False,False
PP_5471331_20250626,Freddie Freeman,LAD,Hits+Runs+RBIs,5.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852822,5471331,False,False
PP_5469927_20250626,Freddie Freeman,LAD,RBIs,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852826,5469927,False,False
PP_5470708_20250626,Freddie Freeman,LAD,Doubles,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852829,5470708,False,False
PP_5471980_20250626,Freddie Freeman,LAD,Singles,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852833,5471980,False,False
PP_5470713_20250626,Freddie Freeman,LAD,Walks,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852836,5470713,False,False
PP_5469863_20250626,Freddie Freeman,LAD,Runs,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852839,5469863,False,False
PP_5470711_20250626,Freddie Freeman,LAD,Hitter Strikeouts,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852843,5470711,False,False
PP_5470709_20250626,Freddie Freeman,LAD,Hits+Runs+RBIs,6.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852846,5470709,False,False
PP_5470710_20250626,Freddie Freeman,LAD,Hits+Runs+RBIs,3.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852849,5470710,False,False
PP_5473014_20250626,Freddie Freeman,LAD,Walks,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852852,5473014,False,False
PP_5469926_20250626,Freddie Freeman,LAD,Home Runs,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852859,5469926,False,False
PP_5471332_20250626,Freddie Freeman,LAD,Hits+Runs+RBIs,1.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852862,5471332,False,False
PP_5472549_20250626,Freddie Freeman,LAD,Total Bases,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852865,5472549,False,False
PP_5472548_20250626,Freddie Freeman,LAD,Hits,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852869,5472548,False,False
PP_5469862_20250626,Freddie Freeman,LAD,Runs,0.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852875,5469862,False,False
PP_5471978_20250626,Freddie Freeman,LAD,RBIs,2.5,,,-110,-110,2025-06-26T15:10:00-04:00,75241,,,prizepicks,2025-06-26T12:56:54.852878,5471978,False,False
