slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5599902_20250707,Javier Báez,DET,Stolen Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285853,5599902,False,False
PP_5599467_20250707,Javier Báez,DET,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285866,5599467,False,False
PP_5597088_20250707,Javier Báez,DET,RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285872,5597088,False,False
PP_5599466_20250707,Javier Báez,DET,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285877,5599466,False,False
PP_5597090_20250707,Javier Báez,DET,Total Bases,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285881,5597090,False,False
PP_5597091_20250707,Javier Báez,DET,Total Bases,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285886,5597091,False,False
PP_5597085_20250707,Javier Báez,DET,Hits,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285890,5597085,False,False
PP_5597087_20250707,Javier Báez,DET,RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285893,5597087,False,False
PP_5598471_20250707,Javier Báez,DET,Doubles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285898,5598471,False,False
PP_5599452_20250707,Javier Báez,DET,Singles,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285902,5599452,False,False
PP_5597089_20250707,Javier Báez,DET,Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285906,5597089,False,False
PP_5597084_20250707,Javier Báez,DET,Hits,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285910,5597084,False,False
PP_5599453_20250707,Javier Báez,DET,Total Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285915,5599453,False,False
PP_5599468_20250707,Javier Báez,DET,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285918,5599468,False,False
PP_5598472_20250707,Javier Báez,DET,Singles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285922,5598472,False,False
PP_5597086_20250707,Javier Báez,DET,Home Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285926,5597086,False,False
PP_5595119_20250707,Yandy Díaz,TB,Total Bases,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285930,5595119,False,False
PP_5598751_20250707,Yandy Díaz,TB,Singles,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285933,5598751,False,False
PP_5595632_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285937,5595632,False,False
PP_5595633_20250707,Yandy Díaz,TB,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285941,5595633,False,False
PP_5596004_20250707,Yandy Díaz,TB,Singles,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285945,5596004,False,False
PP_5595118_20250707,Yandy Díaz,TB,RBIs,1.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285949,5595118,False,False
PP_5595638_20250707,Yandy Díaz,TB,Walks,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285952,5595638,False,False
PP_5595117_20250707,Yandy Díaz,TB,Hits,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285956,5595117,False,False
PP_5595630_20250707,Yandy Díaz,TB,Doubles,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285959,5595630,False,False
PP_5595120_20250707,Yandy Díaz,TB,Total Bases,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285963,5595120,False,False
PP_5593908_20250707,Yandy Díaz,TB,Home Runs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285967,5593908,False,False
PP_5595121_20250707,Yandy Díaz,TB,Total Bases,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285970,5595121,False,False
PP_5595631_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.285998,5595631,False,False
PP_5595755_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.286011,5595755,False,False
PP_5595756_20250707,Yandy Díaz,TB,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.286015,5595756,False,False
PP_5593909_20250707,Yandy Díaz,TB,RBIs,0.5,,,-110,-110,2025-07-07T18:40:00-04:00,77326,,,prizepicks,2025-07-07T15:21:00.286019,5593909,False,False
