slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5600707_20250708,Cedric Mullins,BAL,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017942,5600707,False,False
PP_5600708_20250708,Cedric Mullins,BAL,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017956,5600708,False,False
PP_5600085_20250708,Cedric Mullins,BAL,Home Runs,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017964,5600085,False,False
PP_5600086_20250708,Cedric Mullins,BAL,RBIs,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017969,5600086,False,False
PP_5601496_20250708,Cedric Mullins,BAL,Doubles,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017973,5601496,False,False
PP_5606568_20250708,Cedric Mullins,BAL,Walks,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017977,5606568,False,False
PP_5606567_20250708,Cedric Mullins,BAL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017982,5606567,False,False
PP_5600084_20250708,Cedric Mullins,BAL,Hits,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017988,5600084,False,False
PP_5600661_20250708,Cedric Mullins,BAL,Hits,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017993,5600661,False,False
PP_5600662_20250708,Cedric Mullins,BAL,RBIs,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.017996,5600662,False,False
PP_5600709_20250708,Cedric Mullins,BAL,Runs,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:39:45.018000,5600709,False,False
