slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5600087_20250708,Cedric Mullins,BAL,Stolen Bases,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240504,5600087,False,False
PP_5600085_20250708,Cedric Mullins,BAL,Home Runs,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240516,5600085,False,False
PP_5600704_20250708,Cedric Mullins,BAL,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240522,5600704,False,False
PP_5601496_20250708,Cedric Mullins,BAL,Doubles,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240528,5601496,False,False
PP_5606567_20250708,Cedric Mullins,BAL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240532,5606567,False,False
PP_5606568_20250708,Cedric Mullins,BAL,Walks,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240536,5606568,False,False
PP_5600708_20250708,Cedric Mullins,BAL,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240544,5600708,False,False
PP_5600084_20250708,Cedric Mullins,BAL,Hits,0.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240549,5600084,False,False
PP_5606840_20250708,Cedric Mullins,BAL,Singles,1.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240553,5606840,False,False
PP_5600706_20250708,Cedric Mullins,BAL,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-08T18:35:00-04:00,77570,,,prizepicks,2025-07-08T07:37:02.240557,5600706,False,False
