PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,WNBA_FANTASY_PTS
1630389,Dana Evans,CHI,2024-06-14,CHI @ WAS,L,20.8,14,1,2,1,0,1,2,-18,21.0
1630389,Dana Evans,CHI,2024-06-16,CHI @ IND,L,21.23333333333333,12,1,3,1,0,0,3,-4,21.0
1630389,Dana Evans,CHI,2024-06-20,CHI vs. DAL,W,25.816666666666663,12,4,4,2,0,2,1,-2,24.0
1630389,Dana Evans,CHI,2024-06-23,CHI vs. IND,W,13.15,2,0,3,0,0,0,4,-7,5.0
1630389,Dana Evans,CHI,2024-06-27,CHI vs. LVA,L,5.633333333333334,0,0,0,0,0,2,0,-12,0.0
1630389,Dana Evans,CHI,2024-06-30,CHI vs. MIN,L,7.283333333333333,2,0,0,0,0,0,0,-12,2.0
1630389,Dana Evans,CHI,2024-07-02,CHI @ ATL,W,22.73333333333333,14,1,3,0,0,1,1,7,22.0
1630389,Dana Evans,CHI,2024-07-05,CHI @ SEA,W,8.8,0,0,3,0,0,1,1,2,3.0
1630389,Dana Evans,CHI,2024-07-07,CHI @ SEA,L,14.45,0,2,3,1,0,2,1,-2,7.0
1630389,Dana Evans,CHI,2024-07-10,CHI vs. ATL,W,17.333333333333332,9,2,3,2,0,0,1,-1,19.0
1630389,Dana Evans,CHI,2024-07-11,CHI @ NYL,L,7.066666666666666,0,0,0,1,0,1,0,-8,2.0
1630389,Dana Evans,CHI,2024-07-13,CHI vs. NYL,L,7.75,3,0,2,0,0,1,0,-12,6.0
1630389,Dana Evans,CHI,2024-07-16,CHI @ LVA,W,13.05,2,1,3,0,0,3,2,-8,6.0
1630389,Dana Evans,CHI,2024-08-15,CHI vs. PHO,L,23.633333333333333,14,1,1,0,0,3,1,-9,18.0
1630389,Dana Evans,CHI,2024-08-17,CHI @ LAS,W,16.9,5,2,4,0,0,2,0,0,12.0
1630389,Dana Evans,CHI,2024-08-18,CHI @ PHO,L,11.983333333333333,2,0,1,0,0,1,1,-9,3.0
1630389,Dana Evans,CHI,2024-08-23,CHI @ CON,L,6.183333333333334,2,0,0,0,0,0,1,-5,2.0
1630389,Dana Evans,CHI,2024-08-25,CHI vs. LVA,L,6.533333333333333,0,1,0,0,0,0,0,-7,1.0
1630389,Dana Evans,CHI,2024-08-28,CHI vs. WAS,L,24.0,6,1,2,0,0,3,3,-7,10.0
1630389,Dana Evans,CHI,2024-08-30,CHI vs. IND,L,13.466666666666669,2,0,0,0,0,0,0,-21,2.0
1630389,Dana Evans,CHI,2024-09-01,CHI @ MIN,L,23.716666666666665,8,1,2,0,0,1,2,-1,13.0
1630389,Dana Evans,CHI,2024-09-03,CHI @ LVA,L,23.683333333333334,13,0,0,1,0,3,1,-9,18.0
1630389,Dana Evans,CHI,2024-09-08,CHI vs. DAL,W,20.95,11,4,1,1,0,0,0,3,21.0
1630389,Dana Evans,CHI,2024-09-11,CHI vs. WAS,L,17.033333333333335,4,0,1,0,0,2,1,-11,5.0
1630389,Dana Evans,CHI,2024-09-13,CHI @ MIN,L,12.083333333333334,3,1,2,0,0,1,2,-13,7.0
1630389,Dana Evans,CHI,2024-09-15,CHI vs. PHO,L,19.95,13,2,5,0,0,0,2,-1,23.0
1630389,Dana Evans,CHI,2024-09-17,CHI @ ATL,L,10.433333333333334,3,1,1,0,0,1,1,-14,5.0
1630389,Dana Evans,CHI,2024-09-19,CHI @ CON,L,21.816666666666663,14,0,2,1,1,1,1,-11,22.0
201886,DeWanna Bonner,CON,2024-05-14,CON vs. IND,W,28.651666666666667,20,6,1,1,0,2,4,19,29.0
201886,DeWanna Bonner,CON,2024-05-17,CON vs. WAS,W,34.833333333333336,22,6,1,6,0,0,2,8,41.0
201886,DeWanna Bonner,CON,2024-05-20,CON @ IND,W,34.958333333333336,22,3,2,1,0,1,2,7,30.0
201886,DeWanna Bonner,CON,2024-05-23,CON vs. MIN,W,36.41666666666666,20,3,2,3,0,2,2,11,33.0
201886,DeWanna Bonner,CON,2024-05-25,CON @ CHI,W,34.63333333333333,19,8,3,0,1,1,2,5,35.0
201886,DeWanna Bonner,CON,2024-05-28,CON vs. PHO,W,29.2,19,3,3,1,1,2,0,19,31.0
201886,DeWanna Bonner,CON,2024-05-31,CON vs. DAL,W,34.5,12,4,2,0,0,2,1,0,18.0
201886,DeWanna Bonner,CON,2024-06-02,CON @ ATL,W,30.441666666666663,18,10,1,0,2,4,4,12,35.0
201886,DeWanna Bonner,CON,2024-06-04,CON vs. WAS,W,33.9,20,8,3,1,1,3,1,20,38.0
201886,DeWanna Bonner,CON,2024-06-08,CON vs. NYL,L,34.233333333333334,16,8,3,1,1,0,4,-10,33.0
201886,DeWanna Bonner,CON,2024-06-10,CON vs. IND,W,22.133333333333333,17,3,0,2,0,0,0,9,27.0
201886,DeWanna Bonner,CON,2024-06-12,CON @ CHI,W,33.766666666666666,16,8,3,1,0,2,3,16,29.0
201886,DeWanna Bonner,CON,2024-06-15,CON @ DAL,W,29.05,8,8,1,2,1,1,1,14,25.0
201886,DeWanna Bonner,CON,2024-06-18,CON vs. LAS,W,30.576666666666668,16,7,1,2,2,1,1,18,33.0
201886,DeWanna Bonner,CON,2024-06-21,CON @ LVA,L,31.33333333333333,6,5,1,1,0,3,3,-18,15.0
201886,DeWanna Bonner,CON,2024-06-23,CON @ SEA,L,33.55,9,9,2,1,0,1,3,-14,23.0
201886,DeWanna Bonner,CON,2024-06-27,CON @ WAS,W,43.85,24,10,2,2,2,0,3,4,46.0
201886,DeWanna Bonner,CON,2024-06-28,CON vs. ATL,L,31.918333333333333,16,3,3,1,0,2,1,-7,25.0
201886,DeWanna Bonner,CON,2024-07-01,CON @ PHO,W,32.88333333333333,7,4,1,0,1,3,1,13,15.0
201886,DeWanna Bonner,CON,2024-07-04,CON @ MIN,W,35.67166666666667,24,9,1,1,0,3,0,10,38.0
201886,DeWanna Bonner,CON,2024-07-07,CON vs. ATL,W,31.15,23,4,1,1,1,0,2,13,39.0
201886,DeWanna Bonner,CON,2024-07-10,CON vs. NYL,L,40.0,22,9,3,0,0,1,1,-3,37.0
201886,DeWanna Bonner,CON,2024-07-14,CON vs. PHO,W,26.966666666666665,17,5,4,2,0,1,1,19,30.0
201886,DeWanna Bonner,CON,2024-07-16,CON @ NYL,L,35.13333333333333,8,8,1,0,1,2,3,-10,19.0
201886,DeWanna Bonner,CON,2024-08-16,CON @ DAL,W,32.766666666666666,29,3,4,2,1,1,2,15,46.0
201886,DeWanna Bonner,CON,2024-08-18,CON @ ATL,L,25.883333333333333,9,10,3,1,1,1,4,-4,27.0
201886,DeWanna Bonner,CON,2024-08-20,CON vs. LAS,W,25.55,7,2,2,1,1,0,1,-8,15.0
201886,DeWanna Bonner,CON,2024-08-23,CON vs. CHI,W,34.00833333333333,15,8,3,1,1,2,0,3,30.0
201886,DeWanna Bonner,CON,2024-08-24,CON @ NYL,W,35.15,10,12,3,2,0,0,2,10,29.0
201886,DeWanna Bonner,CON,2024-08-28,CON @ IND,L,25.64,13,8,0,0,1,3,0,-8,24.0
201886,DeWanna Bonner,CON,2024-08-31,CON @ WAS,W,29.316666666666663,16,2,2,1,0,0,2,18,24.0
201886,DeWanna Bonner,CON,2024-09-01,CON vs. SEA,W,25.365,4,5,4,0,2,1,1,9,17.0
201886,DeWanna Bonner,CON,2024-09-03,CON vs. SEA,L,33.416666666666664,26,7,1,1,1,2,1,2,42.0
201886,DeWanna Bonner,CON,2024-09-06,CON vs. LVA,L,35.233333333333334,11,9,1,2,0,2,2,-7,26.0
201886,DeWanna Bonner,CON,2024-09-08,CON @ LAS,W,36.44833333333333,14,4,1,1,1,1,3,7,25.0
201886,DeWanna Bonner,CON,2024-09-10,CON @ LAS,W,23.45,6,2,2,0,1,1,4,15,12.0
201886,DeWanna Bonner,CON,2024-09-13,CON @ PHO,W,27.45,14,4,2,0,0,0,1,24,22.0
201886,DeWanna Bonner,CON,2024-09-15,CON @ LVA,L,36.083333333333336,6,6,2,2,1,1,0,-14,20.0
201886,DeWanna Bonner,CON,2024-09-17,CON vs. MIN,L,31.871666666666663,9,1,3,2,1,3,2,1,20.0
201886,DeWanna Bonner,CON,2024-09-19,CON vs. CHI,W,24.135,11,4,2,1,1,1,0,27,22.0
204324,Dearica Hamby,LAS,2024-05-15,LAS vs. ATL,L,37.70166666666667,20,14,3,2,0,2,3,-10,43.0
204324,Dearica Hamby,LAS,2024-05-18,LAS @ LVA,L,33.181666666666665,29,9,1,3,0,2,3,-7,45.0
204324,Dearica Hamby,LAS,2024-05-21,LAS vs. WAS,W,36.74666666666667,17,18,4,1,0,4,4,0,41.0
204324,Dearica Hamby,LAS,2024-05-24,LAS vs. IND,L,36.11833333333333,18,12,7,0,0,4,3,-3,38.0
204324,Dearica Hamby,LAS,2024-05-26,LAS vs. DAL,L,38.2,19,13,4,0,0,3,1,2,36.0
204324,Dearica Hamby,LAS,2024-05-28,LAS @ IND,W,40.0,17,10,5,2,0,4,4,6,37.0
204324,Dearica Hamby,LAS,2024-05-30,LAS @ CHI,L,38.78333333333333,24,13,3,3,0,3,0,-5,47.0
204324,Dearica Hamby,LAS,2024-06-02,LAS @ PHO,L,34.03333333333333,23,4,2,3,0,3,2,-10,38.0
204324,Dearica Hamby,LAS,2024-06-05,LAS vs. MIN,L,36.88333333333333,17,11,2,2,0,6,4,-20,35.0
204324,Dearica Hamby,LAS,2024-06-07,LAS vs. DAL,W,31.17833333333333,22,12,4,2,0,4,2,11,42.0
204324,Dearica Hamby,LAS,2024-06-09,LAS vs. LVA,W,35.57333333333333,18,10,5,1,0,6,4,-3,36.0
204324,Dearica Hamby,LAS,2024-06-11,LAS @ SEA,L,35.61666666666667,16,11,5,0,0,0,4,-10,34.0
204324,Dearica Hamby,LAS,2024-06-14,LAS @ MIN,L,40.0,16,11,2,3,1,2,3,-5,38.0
204324,Dearica Hamby,LAS,2024-06-16,LAS @ ATL,L,33.88333333333333,10,8,4,1,0,2,2,-7,24.0
204324,Dearica Hamby,LAS,2024-06-18,LAS @ CON,L,30.33333333333333,8,5,3,0,0,3,3,-15,16.0
204324,Dearica Hamby,LAS,2024-06-20,LAS @ NYL,L,31.48333333333333,9,11,1,0,0,3,1,-12,21.0
204324,Dearica Hamby,LAS,2024-06-22,LAS @ NYL,L,31.49833333333333,20,6,5,3,0,1,4,-14,38.0
204324,Dearica Hamby,LAS,2024-06-28,LAS @ PHO,L,31.83333333333333,29,7,3,1,0,2,3,-17,45.0
204324,Dearica Hamby,LAS,2024-07-02,LAS vs. WAS,L,36.9,16,11,7,1,0,3,3,-7,37.0
204324,Dearica Hamby,LAS,2024-07-05,LAS vs. LVA,W,36.818333333333335,28,14,4,1,0,1,4,6,48.0
204324,Dearica Hamby,LAS,2024-07-07,LAS vs. PHO,L,35.505,25,9,1,0,0,1,4,-7,37.0
204324,Dearica Hamby,LAS,2024-07-09,LAS vs. MIN,L,36.56666666666667,18,8,2,1,1,5,3,-16,33.0
204324,Dearica Hamby,LAS,2024-07-13,LAS @ DAL,W,36.41666666666666,27,4,5,2,1,2,4,-2,43.0
204324,Dearica Hamby,LAS,2024-07-16,LAS vs. SEA,L,30.13833333333333,15,9,3,1,1,2,5,-18,31.0
204324,Dearica Hamby,LAS,2024-08-15,LAS vs. NYL,L,30.2,14,13,5,2,0,5,2,-15,37.0
204324,Dearica Hamby,LAS,2024-08-17,LAS vs. CHI,L,34.266666666666666,7,9,5,0,0,0,4,-6,21.0
204324,Dearica Hamby,LAS,2024-08-18,LAS @ LVA,L,31.616666666666667,13,11,1,4,0,6,4,-21,34.0
204324,Dearica Hamby,LAS,2024-08-20,LAS @ CON,L,31.795,9,10,2,3,0,4,1,-8,27.0
204324,Dearica Hamby,LAS,2024-08-23,LAS @ WAS,L,25.716666666666665,9,10,0,2,0,4,0,-6,23.0
204324,Dearica Hamby,LAS,2024-08-25,LAS @ DAL,L,28.866666666666667,21,3,5,1,0,5,2,-3,32.0
204324,Dearica Hamby,LAS,2024-08-28,LAS vs. NYL,W,35.733333333333334,21,7,5,3,1,0,2,8,41.0
204324,Dearica Hamby,LAS,2024-09-01,LAS vs. ATL,L,22.616666666666667,5,9,1,0,1,2,1,-26,17.0
204324,Dearica Hamby,LAS,2024-09-04,LAS @ IND,L,31.316666666666663,16,7,5,3,0,3,2,-6,34.0
204324,Dearica Hamby,LAS,2024-09-06,LAS @ CHI,L,33.65,21,4,5,4,0,3,4,-12,39.0
204324,Dearica Hamby,LAS,2024-09-08,LAS vs. CON,L,36.29,10,7,3,1,0,3,2,-20,22.0
204324,Dearica Hamby,LAS,2024-09-10,LAS vs. CON,L,29.15333333333333,12,3,3,5,0,4,4,-15,28.0
204324,Dearica Hamby,LAS,2024-09-11,LAS vs. SEA,L,28.005,6,8,5,1,0,1,1,-6,21.0
204324,Dearica Hamby,LAS,2024-09-15,LAS @ SEA,L,36.46666666666667,25,11,4,1,1,5,3,4,45.0
204324,Dearica Hamby,LAS,2024-09-17,LAS vs. PHO,L,25.25,21,9,2,2,0,2,4,1,38.0
204324,Dearica Hamby,LAS,2024-09-19,LAS @ MIN,W,40.0,20,7,3,3,1,3,1,17,38.0
1631089,Destanni Henderson,ATL,2024-07-05,ATL @ DAL,L,6.55,2,2,0,0,0,3,0,-6,4.0
1631089,Destanni Henderson,ATL,2024-07-07,ATL @ CON,L,18.916666666666668,4,3,3,0,0,1,0,-2,10.0
1631089,Destanni Henderson,ATL,2024-07-10,ATL @ CHI,L,20.866666666666667,5,1,2,0,1,1,1,-3,11.0
1631089,Destanni Henderson,ATL,2024-07-12,ATL vs. LVA,L,26.23333333333333,8,3,5,2,0,3,3,1,20.0
1631089,Destanni Henderson,ATL,2024-07-14,ATL @ SEA,L,13.233333333333333,0,2,1,0,0,2,1,-2,3.0
1631089,Destanni Henderson,ATL,2024-07-17,ATL @ MIN,L,19.0,5,1,4,0,0,0,0,-4,10.0
1630459,DiDi Richards,WAS,2024-05-14,WAS vs. NYL,L,2.135,0,0,0,0,0,0,0,-9,0.0
1630459,DiDi Richards,WAS,2024-05-17,WAS @ CON,L,3.256666666666667,0,0,0,0,0,0,0,-7,0.0
1630459,DiDi Richards,WAS,2024-05-19,WAS vs. SEA,L,10.248333333333331,4,2,1,0,1,0,2,-6,9.0
1630459,DiDi Richards,WAS,2024-05-21,WAS @ LAS,L,11.625,2,4,2,0,0,0,0,-4,8.0
1630459,DiDi Richards,WAS,2024-05-23,WAS @ PHO,L,12.116666666666667,2,3,1,0,0,1,1,1,6.0
1630459,DiDi Richards,WAS,2024-05-25,WAS @ SEA,L,10.016666666666667,7,1,0,0,0,0,1,-11,8.0
1630459,DiDi Richards,WAS,2024-05-31,WAS @ NYL,L,5.1866666666666665,2,0,1,1,0,0,0,-12,5.0
1630459,DiDi Richards,WAS,2024-06-04,WAS @ CON,L,2.145,2,0,0,0,0,0,0,1,2.0
1630459,DiDi Richards,WAS,2024-06-07,WAS vs. IND,L,7.733333333333333,2,0,0,0,0,2,1,-13,2.0
1630459,DiDi Richards,WAS,2024-06-11,WAS @ ATL,W,1.85,2,1,0,0,0,1,0,-1,3.0
1630459,DiDi Richards,WAS,2024-06-14,WAS vs. CHI,W,0.0033333333333333,0,0,0,0,0,0,0,0,0.0
1630459,DiDi Richards,WAS,2024-06-22,WAS vs. DAL,W,15.001666666666669,6,1,2,1,0,0,1,13,11.0
1630459,DiDi Richards,WAS,2024-06-23,WAS vs. DAL,W,9.533333333333331,4,2,1,0,0,0,4,-1,7.0
1630459,DiDi Richards,WAS,2024-06-27,WAS vs. CON,L,27.43,4,5,3,0,1,1,1,-7,14.0
1630459,DiDi Richards,WAS,2024-06-29,WAS vs. LVA,L,11.966666666666669,2,2,1,0,0,1,2,-16,5.0
1630459,DiDi Richards,WAS,2024-07-02,WAS @ LAS,W,10.916666666666666,0,0,0,0,0,0,0,-6,0.0
1630459,DiDi Richards,WAS,2024-07-04,WAS @ LVA,L,21.53333333333333,3,1,1,0,0,1,1,-19,5.0
1630459,DiDi Richards,WAS,2024-07-06,WAS @ MIN,L,16.436666666666667,2,2,0,0,0,0,1,-5,4.0
1630459,DiDi Richards,WAS,2024-07-10,WAS @ IND,W,9.1,0,2,0,0,1,0,0,-5,4.0
1630459,DiDi Richards,WAS,2024-07-14,WAS vs. LVA,L,9.483333333333333,2,3,0,0,1,0,0,6,7.0
1630096,DiJonai Carrington,CON,2024-05-14,CON vs. IND,W,30.58333333333333,16,5,1,2,0,3,2,15,27.0
1630096,DiJonai Carrington,CON,2024-05-17,CON vs. WAS,W,36.9,21,4,3,1,1,1,2,10,32.0
1630096,DiJonai Carrington,CON,2024-05-20,CON @ IND,W,35.90833333333333,14,6,2,1,1,2,4,13,26.0
1630096,DiJonai Carrington,CON,2024-05-23,CON vs. MIN,W,23.82333333333333,8,3,0,0,0,2,0,-13,11.0
1630096,DiJonai Carrington,CON,2024-05-25,CON @ CHI,W,33.333333333333336,16,6,1,0,0,3,1,5,23.0
1630096,DiJonai Carrington,CON,2024-05-28,CON vs. PHO,W,22.916666666666668,4,10,3,1,0,1,1,14,19.0
1630096,DiJonai Carrington,CON,2024-05-31,CON vs. DAL,W,29.383333333333333,9,3,1,0,0,2,1,-3,13.0
1630096,DiJonai Carrington,CON,2024-06-02,CON @ ATL,W,32.343333333333334,15,4,3,1,0,2,4,20,25.0
1630096,DiJonai Carrington,CON,2024-06-04,CON vs. WAS,W,29.05,4,5,5,0,1,2,2,11,16.0
1630096,DiJonai Carrington,CON,2024-06-08,CON vs. NYL,L,28.916666666666668,12,4,2,0,1,3,3,-15,20.0
1630096,DiJonai Carrington,CON,2024-06-10,CON vs. IND,W,28.866666666666667,22,6,3,3,0,0,3,17,38.0
1630096,DiJonai Carrington,CON,2024-06-12,CON @ CHI,W,24.85,9,2,1,0,1,1,2,3,15.0
1630096,DiJonai Carrington,CON,2024-06-15,CON @ DAL,W,24.45,14,1,1,1,1,1,1,18,20.0
1630096,DiJonai Carrington,CON,2024-06-18,CON vs. LAS,W,28.44,12,5,2,2,1,2,1,4,25.0
1630096,DiJonai Carrington,CON,2024-06-21,CON @ LVA,L,31.9,19,6,0,2,0,1,4,-10,31.0
1630096,DiJonai Carrington,CON,2024-06-23,CON @ SEA,L,25.116666666666667,2,4,1,1,0,1,2,-11,9.0
1630096,DiJonai Carrington,CON,2024-06-27,CON @ WAS,W,32.46333333333333,22,4,2,2,0,4,4,-3,36.0
1630096,DiJonai Carrington,CON,2024-06-28,CON vs. ATL,L,32.656666666666666,16,4,1,3,0,4,2,-8,30.0
1630096,DiJonai Carrington,CON,2024-07-01,CON @ PHO,W,29.4,16,8,0,0,0,0,1,13,24.0
1630096,DiJonai Carrington,CON,2024-07-04,CON @ MIN,W,33.733333333333334,17,6,1,2,1,1,1,5,33.0
1630096,DiJonai Carrington,CON,2024-07-07,CON vs. ATL,W,23.55,9,6,3,0,0,1,3,4,19.0
1630096,DiJonai Carrington,CON,2024-07-10,CON vs. NYL,L,23.466666666666665,8,5,0,0,0,2,4,-6,14.0
1630096,DiJonai Carrington,CON,2024-07-14,CON vs. PHO,W,33.666666666666664,12,11,4,2,1,0,1,14,34.0
1630096,DiJonai Carrington,CON,2024-07-16,CON @ NYL,L,30.416666666666668,13,6,2,5,0,4,3,-11,31.0
1630096,DiJonai Carrington,CON,2024-08-18,CON @ ATL,L,22.085,4,3,0,1,0,4,3,-14,9.0
1630096,DiJonai Carrington,CON,2024-08-20,CON vs. LAS,W,30.793333333333333,19,4,1,1,0,3,3,11,27.0
1630096,DiJonai Carrington,CON,2024-08-23,CON vs. CHI,W,24.38,7,3,0,3,1,0,3,-11,18.0
1630096,DiJonai Carrington,CON,2024-08-24,CON @ NYL,W,29.116666666666667,13,3,2,2,1,0,3,2,24.0
1630096,DiJonai Carrington,CON,2024-08-28,CON @ IND,L,32.21666666666667,19,4,2,6,0,0,5,-5,38.0
1630096,DiJonai Carrington,CON,2024-08-31,CON @ WAS,W,36.4,17,4,1,4,1,4,2,15,35.0
1630096,DiJonai Carrington,CON,2024-09-01,CON vs. SEA,W,33.60166666666667,14,3,0,3,1,5,4,6,25.0
1630096,DiJonai Carrington,CON,2024-09-03,CON vs. SEA,L,32.18333333333333,9,7,1,0,1,2,2,-6,20.0
1630096,DiJonai Carrington,CON,2024-09-06,CON vs. LVA,L,31.566666666666663,8,6,1,1,2,2,3,1,21.0
1630096,DiJonai Carrington,CON,2024-09-08,CON @ LAS,W,34.281666666666666,19,1,1,5,0,0,2,11,32.0
1630096,DiJonai Carrington,CON,2024-09-10,CON @ LAS,W,26.183333333333334,14,5,0,3,0,3,4,9,25.0
1630096,DiJonai Carrington,CON,2024-09-13,CON @ PHO,W,28.83333333333333,8,9,3,1,1,3,3,10,24.0
1630096,DiJonai Carrington,CON,2024-09-15,CON @ LVA,L,24.433333333333334,8,4,3,0,0,2,4,-11,15.0
1630096,DiJonai Carrington,CON,2024-09-17,CON vs. MIN,L,34.095,15,4,2,1,0,2,3,-4,23.0
1630096,DiJonai Carrington,CON,2024-09-19,CON vs. CHI,W,28.45,12,12,2,1,0,1,4,18,28.0
1628890,Diamond DeShields,CHI,2024-05-15,CHI @ DAL,L,18.28333333333333,14,2,1,3,0,1,1,-8,23.0
1628890,Diamond DeShields,CHI,2024-05-18,CHI @ DAL,W,23.5,16,5,3,2,2,4,1,2,33.0
1628890,Diamond DeShields,CHI,2024-05-25,CHI vs. CON,L,16.883333333333333,3,2,5,2,0,0,2,-7,14.0
1628890,Diamond DeShields,CHI,2024-05-28,CHI vs. SEA,L,24.416666666666668,6,1,2,2,0,2,3,-2,13.0
1628890,Diamond DeShields,CHI,2024-05-30,CHI vs. LAS,W,19.916666666666668,2,2,3,1,1,1,3,2,11.0
1628890,Diamond DeShields,CHI,2024-06-04,CHI vs. NYL,L,19.183333333333334,4,2,2,0,1,0,2,-5,10.0
1628890,Diamond DeShields,CHI,2024-06-06,CHI @ WAS,W,10.883333333333333,2,2,0,0,0,2,2,-8,4.0
1628890,Diamond DeShields,CHI,2024-06-08,CHI vs. ATL,L,20.766666666666666,8,0,3,0,0,1,2,-1,11.0
1628890,Diamond DeShields,CHI,2024-06-12,CHI vs. CON,L,23.03333333333333,9,2,1,0,1,0,1,-11,16.0
1628890,Diamond DeShields,CHI,2024-06-14,CHI @ WAS,L,9.566666666666666,2,0,0,0,1,0,0,2,4.0
1628890,Diamond DeShields,CHI,2024-06-16,CHI @ IND,L,7.116666666666666,2,0,0,0,0,0,0,-2,2.0
1628890,Diamond DeShields,CHI,2024-06-20,CHI vs. DAL,W,13.1,0,2,1,0,0,0,1,-5,3.0
1628890,Diamond DeShields,CHI,2024-06-23,CHI vs. IND,W,17.083333333333332,8,0,1,2,1,1,3,-9,17.0
1628890,Diamond DeShields,CHI,2024-06-27,CHI vs. LVA,L,4.433333333333334,0,0,2,0,0,0,0,-8,2.0
1628890,Diamond DeShields,CHI,2024-06-30,CHI vs. MIN,L,12.116666666666667,4,2,0,2,0,1,3,-14,10.0
1628890,Diamond DeShields,CHI,2024-07-02,CHI @ ATL,W,23.53333333333333,9,1,2,1,0,2,2,16,15.0
1628890,Diamond DeShields,CHI,2024-07-05,CHI @ SEA,W,15.203333333333331,4,5,1,0,0,0,0,-10,11.0
1628890,Diamond DeShields,CHI,2024-07-07,CHI @ SEA,L,13.533333333333331,0,1,2,1,0,0,1,-7,5.0
1628890,Diamond DeShields,CHI,2024-07-10,CHI vs. ATL,W,4.2,2,0,0,0,0,0,0,-2,2.0
1628890,Diamond DeShields,CHI,2024-07-11,CHI @ NYL,L,9.05,0,0,1,0,0,1,2,-9,1.0
1628890,Diamond DeShields,CHI,2024-07-13,CHI vs. NYL,L,6.5,0,1,1,0,0,1,1,1,2.0
1628890,Diamond DeShields,CHI,2024-08-15,CHI vs. PHO,L,16.516666666666666,6,4,2,1,0,1,2,-11,14.0
1628890,Diamond DeShields,CHI,2024-08-17,CHI @ LAS,W,6.916666666666667,2,0,0,0,0,0,0,-3,2.0
1628890,Diamond DeShields,CHI,2024-08-18,CHI @ PHO,L,5.316666666666666,0,1,1,0,0,0,0,-7,2.0
1628890,Diamond DeShields,CHI,2024-08-23,CHI @ CON,L,6.016666666666667,0,1,1,0,0,0,1,-8,2.0
1628890,Diamond DeShields,CHI,2024-08-25,CHI vs. LVA,L,6.783333333333333,0,1,1,0,0,0,0,-1,2.0
1628890,Diamond DeShields,CHI,2024-08-28,CHI vs. WAS,L,15.7,12,1,0,0,0,2,2,-6,14.0
1628890,Diamond DeShields,CHI,2024-08-30,CHI vs. IND,L,11.666666666666666,6,2,1,1,0,1,5,-21,11.0
1628890,Diamond DeShields,CHI,2024-09-01,CHI @ MIN,L,12.9,6,2,0,1,1,5,2,2,12.0
1628890,Diamond DeShields,CHI,2024-09-03,CHI @ LVA,L,15.816666666666666,0,1,2,0,0,1,4,-1,3.0
1628890,Diamond DeShields,CHI,2024-09-06,CHI vs. LAS,W,17.8,10,2,2,0,0,1,4,7,15.0
1628890,Diamond DeShields,CHI,2024-09-08,CHI vs. DAL,W,12.816666666666666,6,1,2,1,0,1,2,9,11.0
1641649,Diamond Miller,MIN,2024-05-14,MIN @ SEA,W,12.85,2,3,0,0,0,0,1,-4,5.0
1641649,Diamond Miller,MIN,2024-05-17,MIN vs. SEA,W,14.766666666666667,9,3,0,0,0,1,1,7,14.0
1641649,Diamond Miller,MIN,2024-05-23,MIN @ CON,L,14.383333333333333,2,0,2,0,0,1,2,2,4.0
1641649,Diamond Miller,MIN,2024-06-27,MIN @ DAL,L,2.9833333333333334,0,0,0,0,0,0,1,-1,0.0
1641649,Diamond Miller,MIN,2024-06-30,MIN @ CHI,W,8.983333333333333,2,1,1,1,0,2,2,1,6.0
1641649,Diamond Miller,MIN,2024-07-02,MIN @ NYL,L,0.835,0,1,0,0,0,0,0,2,1.0
1641649,Diamond Miller,MIN,2024-07-04,MIN vs. CON,L,8.825,3,2,1,1,0,1,2,12,8.0
1641649,Diamond Miller,MIN,2024-07-06,MIN vs. WAS,W,10.575,5,1,2,0,0,0,2,3,9.0
1641649,Diamond Miller,MIN,2024-07-09,MIN @ LAS,W,14.383333333333333,6,1,1,0,0,3,3,-5,8.0
1641649,Diamond Miller,MIN,2024-07-12,MIN @ SEA,L,22.755,4,4,0,1,1,2,2,-20,12.0
1641649,Diamond Miller,MIN,2024-07-17,MIN vs. ATL,W,11.35,2,3,1,2,0,1,0,-2,10.0
1641649,Diamond Miller,MIN,2024-08-15,MIN vs. WAS,W,12.35,2,3,0,2,0,0,1,-4,9.0
1641649,Diamond Miller,MIN,2024-08-17,MIN @ WAS,W,19.05,7,3,2,0,0,2,3,0,13.0
1641649,Diamond Miller,MIN,2024-08-21,MIN @ LVA,W,3.3,2,0,0,0,0,0,1,1,2.0
1641649,Diamond Miller,MIN,2024-08-23,MIN vs. LVA,W,7.716666666666667,2,0,0,0,0,1,0,-9,2.0
1641649,Diamond Miller,MIN,2024-08-24,MIN vs. IND,W,2.65,0,0,1,0,0,0,0,1,1.0
1641649,Diamond Miller,MIN,2024-08-28,MIN @ PHO,W,13.066666666666666,3,5,1,0,0,0,2,-8,9.0
1641649,Diamond Miller,MIN,2024-08-30,MIN @ DAL,L,9.075,2,3,1,0,0,3,0,-8,6.0
1641649,Diamond Miller,MIN,2024-09-13,MIN vs. CHI,W,2.3833333333333333,0,1,0,0,0,0,0,-2,1.0
1641649,Diamond Miller,MIN,2024-09-15,MIN @ NYL,W,0.1383333333333333,0,0,0,0,0,0,0,0,0.0
1641649,Diamond Miller,MIN,2024-09-19,MIN vs. LAS,L,20.466666666666665,8,3,0,0,0,2,0,-23,12.0
